,title,company,place,salary,publish_time
4350,高端房产销售/贝壳/高提佣,辽宁贝壳房地产经纪有限公司,沈阳-浑南区,4.5-6千/月,03-31
4351,反欺诈策略分析师（偏模型）,同程旅游金融业务,上海-浦东新区,1.5-2.5万/月,03-31
4352,酒店运营数据分析师,湖北吉楚酒店有限公司,荆州,4.5-6千/月,03-31
4353,硬件产品经理,泽瑞裕晨科技集团有限公司,青岛-崂山区,0.8-1.2万/月,03-31
4354,AI工程师,成都聚思力信息技术有限公司,成都,1.5-2.5万/月,03-31
4355,数据运营专员,手盟网络,广州-天河区,0.7-1.4万/月,03-31
4356,NLP算法组负责人,北京妙笔智能科技有限公司,北京-海淀区,3.5-5万/月,03-31
4357,游戏数据分析师,湖南草花互动网络科技有限公司,长沙,0.8-1.2万/月,03-31
4358,售后工程师（数通或大数据方向）,南京中新赛克科技有限责任公司,银川,0.6-1万/月,03-31
4359,算法工程师（应届博士）,南京中新赛克科技有限责任公司,南京-江宁区,1.5-2万/月,03-31
4360,大数据开发工程师,南京中新赛克科技有限责任公司,南京,1.2-2.3万/月,03-31
4361,今日头条文章审核岗,北京吉云互动科技有限公司,西安-雁塔区,4.5-6千/月,03-31
4362,字节跳动app内容审核岗,北京吉云互动科技有限公司,西安-雁塔区,4.5-6千/月,03-31
4363,今日头条火山小视频审核岗,北京吉云互动科技有限公司,西安-雁塔区,4.5-6千/月,03-31
4364,字节跳动app内容审核岗,北京吉云互动科技有限公司,西安-雁塔区,4.5-6千/月,03-31
4365,火山小视频审核岗/5k,北京吉云互动科技有限公司,西安-雁塔区,4.5-6千/月,03-31
4366,今日头条 西瓜视频审核,北京吉云互动科技有限公司,西安-雁塔区,4.5-6千/月,03-31
4367,抖音视频审核岗 4-6k,北京吉云互动科技有限公司,济南-历城区,4.5-6千/月,03-31
4368,今日头条视频审核岗/六险一金,北京吉云互动科技有限公司,济南-历下区,4.5-6千/月,03-31
4369,今日头条视频审核,北京吉云互动科技有限公司,济南-历下区,4.5-6千/月,03-31
4370,APP审核专员,北京吉云互动科技有限公司,西安,4.5-6千/月,03-31
4371,今日头条视频审核岗,北京吉云互动科技有限公司,西安,4.5-6千/月,03-31
4372,app内容审核岗 餐房补贴,北京吉云互动科技有限公司,成都-武侯区,4.5-6千/月,03-31
4373,今日头条视频审核,北京吉云互动科技有限公司,成都-金牛区,4.5-6千/月,03-31
4374,内容质量审核运营,北京吉云互动科技有限公司,成都-锦江区,4.5-6千/月,03-31
4375,内容审核运营岗位 4-6k,北京吉云互动科技有限公司,成都-锦江区,4.5-6千/月,03-31
4376,今日头条 高级审核岗 5-7k,北京吉云互动科技有限公司,成都-锦江区,5-7千/月,03-31
4377,小程序内容审核岗 4-6k,北京吉云互动科技有限公司,成都-锦江区,4.5-6千/月,03-31
4378,客服专员,北京吉云互动科技有限公司,重庆-江北区,4.5-6千/月,03-31
4379,抖音短视频审核岗 4-6k,北京吉云互动科技有限公司,西安-雁塔区,4.5-6千/月,03-31
4380,字节跳动内容审核岗 近轻轨 4k起,北京吉云互动科技有限公司,重庆-江北区,4.5-6千/月,03-31
4381,字节跳动app内容审核岗 4-6k,北京吉云互动科技有限公司,重庆-渝中区,4.5-6千/月,03-31
4382,字节跳动内容审核岗4k-6k,北京吉云互动科技有限公司,成都-锦江区,4.5-6千/月,03-31
4383,今日头条视频审核岗,北京吉云互动科技有限公司,成都-锦江区,4-6千/月,03-31
4384,今日头条视频审核岗,北京吉云互动科技有限公司,成都-武侯区,4-6千/月,03-31
4385,今日头条视频审核岗,北京吉云互动科技有限公司,成都-武侯区,4-6千/月,03-31
4386,今日头条视频审核岗,北京吉云互动科技有限公司,成都-金牛区,4-6千/月,03-31
4387,今日头条内容审核岗,北京吉云互动科技有限公司,成都-锦江区,4-6千/月,03-31
4388,今日头条火山小视频审核岗,北京吉云互动科技有限公司,成都-青羊区,4.5-6千/月,03-31
4389,今日头条视频审核岗,北京吉云互动科技有限公司,成都-武侯区,4-6千/月,03-31
4390,地铁口/就近分配 房产置业顾问 无责底薪4k,武汉链家宏业房地产经纪有限公司,武汉-汉阳区,0.6-1.2万/月,03-31
4391,底薪4K全国知名房产销售/实习生 师傅一对一帮扶,武汉链家宏业房地产经纪有限公司,武汉-江岸区,0.6-1.2万/月,03-31
4392,无责 全国知名房地产实习生 一对一帮扶,武汉链家宏业房地产经纪有限公司,武汉-洪山区,4.5-8.5千/月,03-31
4393,链家房产销售 五险一金/优质商圈就近分配,武汉链家宏业房地产经纪有限公司,武汉-洪山区,0.6-1.2万/月,03-31
4394,底薪4000+贝壳链家房产经纪人,武汉链家宏业房地产经纪有限公司,武汉-武昌区,0.6-1.2万/月,03-31
4395,JAVA开发工程师（大数据方向）,中国移动通信集团浙江有限公司金华...,金华,,03-31
4396,推荐算法工程师,浙江连信科技有限公司,杭州-滨江区,1.2-2.4万/月,03-31
4397,架构师,上海新朋程数据科技发展有限公司,上海-杨浦区,1.5-2万/月,03-31
4398,数据运营,马鞍山百助网络科技有限公司,异地招聘,0.8-1.6万/月,03-31
4399,DCIM/DCOM项目经理,深圳市康必达控制技术有限公司,深圳,2-4万/月,03-31
4400,社群运营经理,广州若羽臣科技股份有限公司,广州-黄埔区,1-1.5万/月,03-31
4401,高新区：销售/链家/房地产/网络销售 五险+就近分配1,四川链家房地产经纪有限公司,成都-高新区,6-8千/月,03-31
4402,产品运营总监,上海梅歌文化传播有限公司,上海-徐汇区,1-1.5万/月,03-31
4403,电商客服主管,深圳市曲草堂生物科技有限公司,深圳-龙岗区,0.8-1.3万/月,03-31
4404,天猫客服主管,深圳市曲草堂生物科技有限公司,深圳-龙岗区,0.6-1万/月,03-31
4405,数据分析师,深圳樱吉尔企业咨询管理有限公司,深圳-福田区,1.3-2.6万/月,03-31
4406,数据库工程师,南京迈特望科技股份有限公司,南昌-红谷滩新...,0.8-1万/月,03-31
4407,大数据开发工程师,南京迈特望科技股份有限公司,南京-江宁区,0.8-1.3万/月,03-31
4408,数据分析师,湖南草花互动网络科技有限公司,长沙,0.8-1.2万/月,03-31
4409,大数据开发工程师,湖南草花互动网络科技有限公司,长沙,1-1.5万/月,03-31
4410,ETL开发工程师,大连华钦软件技术有限公司,广州-越秀区,1.5-2万/月,03-31
4411,研发总监,湖南青果软件有限公司,长沙,1.5-2.5万/月,03-31
4412,大数据分析师（01金融）,上海复深蓝软件股份有限公司,昆明-五华区,1-1.5万/月,03-31
4413,数据分析.,南京汇龙科技有限公司,长沙-芙蓉区,5-9千/月,03-31
4414,产品经理,深圳市德科信息技术有限公司,深圳,1.5-2万/月,03-31
4415,数据分析师,佐大狮科技（上海）有限公司,上海-普陀区,1-1.5万/月,03-31
4416,游戏动作师,上海晋展网络科技有限公司,上海-嘉定区,6-8千/月,03-31
4417,数据库开发工程师,广州迅易科技有限公司,广州-海珠区,1-1.8万/月,03-31
4418,大数据售前顾问,广州迅易科技有限公司,广州-海珠区,0.8-1万/月,03-31
4419,TQ房产销售就近分配 师父带教 专业培训,四川成都贝壳闹海房地产经纪有限公...,成都-龙泉驿区,4-8千/月,03-31
4420,Java 高级工程师（J2EE/J2SE）,凯通科技股份有限公司,长沙-岳麓区,0.9-1.5万/月,03-31
4421,排序&召回算法工程师,敦煌网,北京-海淀区,2-5万/月,03-31
4422,大数据架构师-研发中心,敦煌网,北京-海淀区,3-5万/月,03-31
4423,java高级工程师（深圳）,凯通科技股份有限公司,深圳-南山区,1.5-2.5万/月,03-31
4424,机器学习算法工程师,敦煌网,北京-海淀区,2.5-6万/月,03-31
4425,java 高级工程师（J2EE/J2SE）(北京）,凯通科技股份有限公司,北京-西城区,1.5-2万/月,03-31
4426,通信运营商增值业务专家,凯通科技股份有限公司,广州-黄埔区,2.5-3.5万/月,03-31
4427,通信行业中级售前工程师,凯通科技股份有限公司,广州-黄埔区,1-2万/月,03-31
4428,通信行业高级售前工程师,凯通科技股份有限公司,广州-黄埔区,2-3.5万/月,03-31
4429,java 高级工程师（J2EE/J2SE）,凯通科技股份有限公司,广州-黄埔区,1.2-1.8万/月,03-31
4430,数据分析工程师,广州市溢信科技股份有限公司,武汉-东湖新技...,0.8-2万/月,03-31
4431,诚征美工平面设计,倍立商务咨询（上海）有限公司,上海-长宁区,6-8千/月,03-31
4432,跨境电商内容运营高级经理,敦煌网,深圳-福田区,1.8-2.8万/月,03-31
4433,运营经理,马鞍山百助网络科技有限公司,异地招聘,1.5-3万/月,03-31
4434,数据运营经理,马鞍山百助网络科技有限公司,马鞍山,1.5-3万/月,03-31
4435,推荐系统工程师,马鞍山百助网络科技有限公司,马鞍山,21-42万/年,03-31
4436,数据运营,马鞍山百助网络科技有限公司,马鞍山,11.2-22.4万/年,03-31
4437,运营专员,成都美迪教育科技有限公司,重庆-江北区,6-8千/月,03-31
4438,金融报表开发工程师,深圳市赢时胜信息技术股份有限公司...,长沙-开福区,0.8-1.5万/月,03-31
4439,算法工程师,武汉胡群都商贸有限公司,武汉-武昌区,0.8-1万/月,03-31
4440,资深算法专家,武汉胡群都商贸有限公司,武汉-武昌区,0.8-1万/月,03-31
4441,锦江区：销售/链家/房地产/网络销售 五险+就近分配1,四川链家房地产经纪有限公司,成都-锦江区,6-8千/月,03-31
4442,力争高薪 销售培养//房产经纪//投资顾问1,四川链家房地产经纪有限公司,成都-郫都区,4.8-8.6千/月,03-31
4443,电商运营,甘肃和政八八啤特果集团有限公司,异地招聘,4.5-6千/月,03-31
4444,产品经理,上海优克锡企业管理顾问有限公司,上海-浦东新区,20-40万/年,03-31
4445,产品运营经理,广州壹零软件技术有限公司,广州-天河区,0.6-1.2万/月,03-31
4446,订单专员,黑牛食品营销有限公司,广州,4-5千/月,03-31
4447,销售行政专员,黑牛食品营销有限公司,广州,3.6-4千/月,03-31
4448,招聘房产经纪人/底薪2500/销售/地产贝壳大平台,辽宁贝壳房地产经纪有限公司,沈阳-大东区,6-8千/月,03-31
4449,底薪+高提成 贝壳链家新房经纪人置业顾问销售,辽宁贝壳房地产经纪有限公司,沈阳-皇姑区,0.4-1万/月,03-31
4450,数据分析师,浙江怡联网络科技股份有限公司,温州,0.5-1万/月,03-31
4451,销售顾问（底薪4K+提成）,辽宁贝壳房地产经纪有限公司,沈阳-苏家屯区,5-8千/月,03-31
4452,销售顾问/实习生/应届生/储备经理,辽宁贝壳房地产经纪有限公司,沈阳-浑南区,3-8千/月,03-31
4453,实习生/应届生/就近分配/销售顾问,辽宁贝壳房地产经纪有限公司,沈阳-和平区,4-7千/月,03-31
4454,高端房产销售/贝壳/高提佣/底薪/无经验,辽宁贝壳房地产经纪有限公司,沈阳-沈北新区,6-8千/月,03-31
4455,高端房产销售贝壳高提佣无责底薪,辽宁贝壳房地产经纪有限公司,沈阳-浑南区,4.5-6千/月,03-31
4456,房屋买卖置业顾问中介销售,辽宁贝壳房地产经纪有限公司,沈阳-浑南区,6-8千/月,03-31
4457,游戏数据分析师,Topgames,广州,0.8-1.6万/月,03-31
4458,（校招）软件开发工程师,福建网龙计算机网络信息技术有限公...,成都,1.2-1.8万/月,03-31
4459,推荐算法工程师（内容方向）(006056),vivo,北京-朝阳区,3-6万/月,03-31
4460,推荐算法工程师(006050),vivo,异地招聘,3-6万/月,03-31
4461,数据产品经理（用户画像）(006513),vivo,杭州-余杭区,3-5万/月,03-31
4462,LBS算法工程师(005731),vivo,杭州-余杭区,3-6万/月,03-31
4463,数据产品运营经理(005780),vivo,杭州-余杭区,2.5-5万/月,03-31
4464,数据分析师(006115),vivo,东莞,2-3万/月,03-31
4465,高级数据分析师,vivo,异地招聘,4-5万/月,03-31
4466,推荐算法总监(006749),vivo,异地招聘,3-6万/月,03-31
4467,推荐算法总监(006749),vivo,南京,3-6万/月,03-31
4468,数据分析师(006636),vivo,东莞,1-1.5万/月,03-31
4469,电商数据分析师,vivo,东莞,2.5-3万/月,03-31
4470,无线算法设计工程师（应届生）,广东省新一代通信与网络创新研究院...,广州-黄埔区,1.1-1.7万/月,03-31
4471,无线软件开发工程师（应届生）,广东省新一代通信与网络创新研究院...,广州-黄埔区,1.1-1.7万/月,03-31
4472,房产经纪人,安徽科迅教育装备集团有限公司,合肥-经开区,0.8-1万/月,03-31
4473,算法工程师,珠海云航智能技术有限公司,异地招聘,1.5-2万/月,03-31
4474,算法工程师,珠海云航智能技术有限公司,珠海-珠海高新...,1.5-2万/月,03-31
4475,算法工程师,珠海云航智能技术有限公司,异地招聘,1.5-2万/月,03-31
4476,新媒体运营经理,上海凌脉网络科技股份有限公司,上海-静安区,1.1-1.8万/月,03-31
4477,市场推广主管,上海凌脉网络科技股份有限公司,上海-静安区,0.8-1.2万/月,03-31
4478,算法工程师,珠海云航智能技术有限公司,珠海-珠海高新...,1.5-2万/月,03-31
4479,IT项目经理,广东省国际工程咨询有限公司,广州,0.8-1万/月,03-31
4480,X房产销售（二手房/新房/租赁/买卖）,贝壳找房沈阳站,沈阳-大东区,4.5-6千/月,03-31
4481,X贝壳网房产销售/实习生3000底薪,贝壳找房沈阳站,沈阳-和平区,0.8-1万/月,03-31
4482,X寻找90后的你+房产销售代表+应届毕业生,贝壳找房沈阳站,沈阳,6-8千/月,03-31
4483,大数据研发工程师,厦门卫星定位应用股份有限公司,厦门,1-1.5万/月,03-31
4484,.net开发工程师,福州日星月播网络科技有限公司,福州,0.6-1万/月,03-31
4485,国民链家招募房地产销售/实习生/置业顾问N,四川成都贝壳闹海房地产经纪有限公...,成都-新津县,0.6-1万/月,03-31
4486,N高薪招募房地产销售/实习生/置业顾问,四川成都贝壳闹海房地产经纪有限公...,成都-金牛区,5-6千/月,03-31
4487,战略运营部-商业调查总监/经理,洛菲斯（深圳）投资有限公司,深圳-福田区,1.8-4万/月,03-31
4488,高薪招募房地产销售/实习生/置业顾问 N,四川成都贝壳闹海房地产经纪有限公...,成都-成华区,4-6千/月,03-31
4489,N高薪招募房地产销售/实习生/置业顾问,四川成都贝壳闹海房地产经纪有限公...,成都-高新区,4.5-8千/月,03-31
4490,大数据开发工程师,南京猫酷科技股份有限公司,上海-静安区,1-1.8万/月,03-31
4491,商业数据分析师,南京猫酷科技股份有限公司,上海-静安区,0.8-1.2万/月,03-31
4492,商业数据分析师,南京猫酷科技股份有限公司,上海-静安区,0.8-1.2万/月,03-31
4493,商业数据分析师,南京猫酷科技股份有限公司,上海-静安区,0.8-1.2万/月,03-31
4494,高级数据分析师,广州花美时化妆品有限公司,广州-白云区,2-2.5万/月,03-31
4495,应届生 数据分析专员,成都匠领科技有限公司,成都-双流区,0.4-1万/月,03-31
4496,营运支持助理(数据方向),中山万先丰贸易有限公司,中山,4.3-7.5千/月,03-31
4497,大数据开发工程师,西安晶源科创新能源有限公司,贵阳,6-8千/月,03-31
4498,数据分析师,深圳得程信息技术有限公司,深圳-龙华新区,2-2.5万/月,03-31
4499,大数据平台架构师-深圳-00082,北软互联（北京）科技有限公司,深圳,2.5-2.9万/月,03-31
4500,数据分析,360金融,上海-浦东新区,2.5-3.5万/月,03-31
4501,反欺诈策略,360金融,上海-浦东新区,2-4万/月,03-31
4502,风控算法工程师,360金融,北京-朝阳区,2.5-3.5万/月,03-31
4503,大数据工程师,绿漫科技有限公司,杭州-西湖区,2-2.5万/月,03-31
4504,心想工作-上链家 房地产/电话销售/市场营销/投资顾问1,四川链家房地产经纪有限公司,成都-龙泉驿区,6-8千/月,03-31
4505,数据分析,青岛好驻大数据科技有限公司,青岛-市北区,6-8千/月,03-31
4506,AI工程师,深圳得程信息技术有限公司,深圳-龙华新区,4.5-6千/月,03-31
4507,可实习大数据分析工程师,青岛好驻大数据科技有限公司,青岛-市北区,0.5-1万/月,03-31
4508,可实习大数据分析工程师,青岛好驻大数据科技有限公司,青岛-市北区,0.5-1万/月,03-31
4509,大数据开发工程师,青岛好驻大数据科技有限公司,青岛-市北区,6-8千/月,03-31
4510,高级SQL开发工程师,杭州致成能源科技有限公司,杭州,0.8-1.6万/月,03-31
4511,高级数据开发工程师,杭州致成能源科技有限公司,杭州,1.2-2万/月,03-31
4512,大数据算法工程师,杭州致成能源科技有限公司,杭州,1.5-2.5万/月,03-31
4513,大数据开发工程师,青岛好驻大数据科技有限公司,青岛-市北区,4.5-6千/月,03-31
4514,游戏运营-数据分析师,上海姚际信息科技有限公司,上海-徐汇区,0.8-1.2万/月,03-31
4515,产品数据分析师（游戏）,上海巨人网络科技有限公司,上海-松江区,1-1.5万/月,03-31
4516,房产销售代表&链家店经理/商圈经理,辽宁贝壳房地产经纪有限公司,沈阳-浑南区,0.6-1万/月,03-31
4517,（市二医院）20届实习 房产销售专员 网络销售z,四川链家房地产经纪有限公司,成都-锦江区,7-9.9千/月,03-31
4518,算法工程师,深圳荷花网络科技有限公司,异地招聘,1-1.5万/月,03-31
4519,数据分析工程师,深圳荷花网络科技有限公司,深圳-宝安区,1-1.5万/月,03-31
4520,python开发工程师,深圳荷花网络科技有限公司,异地招聘,1-1.5万/月,03-31
4521,微商城运营/社保/双休/近地铁,成都康利达科技有限公司,成都-武侯区,5.5-8.5千/月,03-31
4522,置业顾问/经纪人q,昆明贝壳房地产经纪有限公司,昆明-西山区,4.5-9千/月,03-31
4523,贝壳找房诚聘应届生（免房费培训q),昆明贝壳房地产经纪有限公司,昆明-五华区,4.5-9千/月,03-31
4524,贝壳诚聘销售精英q,昆明贝壳房地产经纪有限公司,昆明-西山区,4.5-9千/月,03-31
4525,大数据负责人,广州博依特智能信息科技有限公司,广州-黄埔区,3-5万/月,03-31
4526,电话销售,广州思迈特软件有限公司,广州,6-8千/月,03-31
4527,售前工程师（广州分部）,广州思迈特软件有限公司,广州,0.9-1.5万/月,03-31
4528,售前工程师（厦门）,广州思迈特软件有限公司,厦门,0.9-1.4万/月,03-31
4529,行业通用解决方案专家,广州思迈特软件有限公司,广州,1-1.5万/月,03-31
4530,通用行业解决方案专家,广州思迈特软件有限公司,西安-雁塔区,1-1.3万/月,03-31
4531,BI高级工程师,广州思迈特软件有限公司,广州,1.5-2万/月,03-31
4532,研发岗管培生（数据分析/算法/运维方向）,广州市钱大妈农产品有限公司,广州-海珠区,5-6千/月,03-31
4533,人力资源数据分析师,广州市钱大妈农产品有限公司,广州-海珠区,1.5-2万/月,03-31
4534,高级业务分析师 (MJ000264),广州市钱大妈农产品有限公司,广州-海珠区,2-4万/月,03-31
4535,业务分析师 (MJ000263),广州市钱大妈农产品有限公司,广州-海珠区,1.5-2.5万/月,03-31
4536,服务质量经理,京东物流西南分公司,成都-金牛区,6-8千/月,03-31
4537,宏观频道记者（政经记者/国际记者）,广东时代传媒有限公司,上海-徐汇区,0.8-1.5万/月,03-31
4538,宏观频道记者（政经记者/国际记者）,广东时代传媒有限公司,深圳-福田区,0.8-1.5万/月,03-31
4539,宏观频道记者（政经记者/国际记者）,广东时代传媒有限公司,广州-天河区,0.8-1.5万/月,03-31
4540,用户增长总监,常相伴（武汉）科技有限公司,异地招聘,2.5-5万/月,03-31
4541,大数据产品运营总监/经理,深圳市世联土地房地产评估有限公司...,深圳-福田区,30-40万/年,03-31
4542,数据采集工程师,深圳市世联土地房地产评估有限公司...,武汉-洪山区,5-8千/月,03-31
4543,数据研发工程师,深圳市世联土地房地产评估有限公司...,深圳-福田区,1-1.5万/月,03-31
4544,数据分析师（大数据平台建设）,北京国研网信息有限公司,成都-高新区,6-8千/月,03-31
4545,数据分析（数据建模）,北京国研网信息有限公司,成都-高新区,5-8千/月,03-31
4546,数据分析支撑工程师,广州市柏特科技有限公司,郑州-金水区,6-8千/月,03-31
4547,Android开发工程师,深圳市达铭丰科技有限公司,西安-雁塔区,2-5万/月,03-31
4548,数据可视化开发工程师,深圳震有科技股份有限公司,西安-高新技术...,1.2-1.8万/月,03-31
4549,Android开发工程师,深圳市达铭丰科技有限公司,成都-高新区,2-5万/月,03-31
4550,Android开发工程师,深圳市达铭丰科技有限公司,武汉-江岸区,2-5万/月,03-31
4551,Android开发工程师,深圳市达铭丰科技有限公司,杭州-江干区,2-5万/月,03-31
4552,Android开发工程师,深圳市达铭丰科技有限公司,深圳-南山区,2-5万/月,03-31
4553,Android开发工程师,深圳市达铭丰科技有限公司,南京-鼓楼区,2-5万/月,03-31
4554,Android开发工程师,深圳市达铭丰科技有限公司,上海-浦东新区,2-5万/月,03-31
4555,Android开发工程师,深圳市达铭丰科技有限公司,北京-海淀区,2-5万/月,03-31
4556,Android开发工程师,深圳市达铭丰科技有限公司,广州-天河区,2-5万/月,03-31
4557,流式大数据处理研发工程师,电信科学技术第五研究所有限公司,成都,0.8-1.2万/月,03-31
4558,python/R工程师（自然语言方向）,上海柯林布瑞信息技术有限公司,上海-徐汇区,0.5-1万/月,03-31
4559,自然语言处理工程师,上海柯林布瑞信息技术有限公司,上海-徐汇区,1.5-2.5万/月,03-31
4560,投放专员,深圳市邦选科技有限公司,深圳-南山区,0.5-1万/月,03-31
4561,大数据架构师,北京中农信达信息技术有限公司,北京-海淀区,2.5-4万/月,03-31
4562,天猫店长,广东花芽时尚产业有限公司,广州-天河区,0.8-1.2万/月,03-31
4563,淘宝c店店长,广东花芽时尚产业有限公司,广州-天河区,0.5-1.2万/月,03-31
4564,大数据负责人,广州博依特智能信息科技有限公司,异地招聘,3-5万/月,03-31
4565,大数据负责人,广州博依特智能信息科技有限公司,异地招聘,3-5万/月,03-31
4566,大数据负责人,广州博依特智能信息科技有限公司,异地招聘,3-5万/月,03-31
4567,JAVA高级软件工程师（人工智能）,北明软件有限公司,广州,1.5-2万/月,03-31
4568,JAVA中级软件工程师（人工智能）,北明软件有限公司,广州,1-1.5万/月,03-31
4569,初级软件工程师（Java）,北明软件有限公司,广州,0.8-1万/月,03-31
4570,链家房产销售/销售代表/实习（5险3金+社保）xj,四川链家房地产经纪有限公司,成都-高新区,5.5-8千/月,03-31
4571,经营分析总监,字节跳动,济南,2-4万/月,03-31
4572,数据分析师-sj,广州博纳信息技术有限公司,广州,0.8-1.5万/月,03-31
4573,大数据产品研发高级经理-sj,广州博纳信息技术有限公司,广州,1.5-2.5万/月,03-31
4574,大数据（实习）工程师,青岛乾璟昶盛信息服务有限公司,青岛-市北区,6-8千/月,03-31
4575,中级算法工程师,中国软件与技术服务股份有限公司,北京-丰台区,1-1.5万/月,03-31
4576,光大银行客服,沈阳顺远人力资源服务有限公司,沈阳-浑南区,6-8千/月,03-31
4577,光大银行客服（均薪6000+五险+住宿）,沈阳顺远人力资源服务有限公司,沈阳-浑南区,6-8千/月,03-31
4578,光大银行客服（均薪6000+住宿+五险),沈阳顺远人力资源服务有限公司,沈阳-浑南区,6-8千/月,03-31
4579,银行分期客服（均薪6000+住宿+五险）,沈阳顺远人力资源服务有限公司,沈阳-浑南区,6-8千/月,03-31
4580,光大银行客服,沈阳顺远人力资源服务有限公司,沈阳-浑南区,6-8千/月,03-31
4581,光大银行客服（均薪6000+住宿+五险）,沈阳顺远人力资源服务有限公司,沈阳-浑南区,6-8千/月,03-31
4582,道路车辆SOTIF危险建模及风险评估工程师,国汽（北京）智能网联汽车研究院有...,北京-海淀区,2.5-3万/月,03-31
4583,数据分析主管（大客户中心）,圣象集团有限公司,上海-浦东新区,6-8千/月,03-31
4584,生物统计师,上海森亿医疗科技有限公司,北京-海淀区,1-2.5万/月,03-31
4585,高级临床研究项目经理,上海森亿医疗科技有限公司,北京-海淀区,2-3万/月,03-31
4586,高级ETL工程师,上海森亿医疗科技有限公司,上海-浦东新区,1.5-2.5万/月,03-31
4587,数据分析（用户方向）,广东人联网电子商务有限公司,广州-荔湾区,1-1.8万/月,03-31
4588,媒介专员,广州市欢雀科技有限公司,广州-天河区,1-1.5万/月,03-31
4589,Python工程师,广州市欢雀科技有限公司,广州-天河区,1.2-1.6万/月,03-31
4590,机器学习工程师,上海机颖智能科技有限公司,上海-杨浦区,2-2.5万/月,03-31
4591,数据服务经理,华惠金服信息科技（北京）有限公司...,上海-徐汇区,1.5-2万/月,03-31
4592,销售总监（经理）,深圳市智圈知识产权代理事务所（普...,深圳-南山区,1.5-2万/月,03-31
4593,平台运营,广州粤达互娱科技有限公司,广州-天河区,0.7-1.4万/月,03-31
4594,产品运营（增长方向）,深圳合众财富金融投资管理有限公司...,广州,1-1.5万/月,03-31
4595,产品经理（B端）,深圳合众财富金融投资管理有限公司...,广州,1.2-1.8万/月,03-31
4596,数据分析师,深圳合众财富金融投资管理有限公司...,广州,1-1.5万/月,03-31
4597,产品经理（B端）,深圳合众财富金融投资管理有限公司...,广州,1.2-1.6万/月,03-31
4598,建模工程师,深圳合众财富金融投资管理有限公司...,广州,1.3-2万/月,03-31
4599,大数据分析师,上海新炬网络信息技术股份有限公司...,上海-浦东新区,2-2.5万/月,03-31
4600,广告数据分析师,深圳市傲雷电商科技股份有限公司,深圳-宝安区,0.7-1.2万/月,03-31
4601,平台开发工程师,上海鲲博通信技术有限公司,苏州-高新区,0.8-1万/月,03-31
4602,[链家] 房产销售/房产经纪人,辽宁贝壳房地产经纪有限公司,沈阳-浑南区,6-8千/月,03-31
4603,大数据开发工程师,深圳市南方电子口岸有限公司,深圳-福田区,1.5-3万/月,03-31
4604,F贝壳直聘+月均8000-10000+销售经理/销售代表,四川成都贝壳闹海房地产经纪有限公...,成都-成华区,4-8千/月,03-31
4605,F销售代表/置业顾问-无责底薪高提成,四川成都贝壳闹海房地产经纪有限公...,成都-成华区,6-8千/月,03-31
4606,算法工程师（NLP方向）,福韵数据服务有限公司,长沙-雨花区,0.8-1.3万/月,03-31
4607,大数据开发工程师,福韵数据服务有限公司,长沙-雨花区,0.8-1.5万/月,03-31
4608,亚马逊广告运营专员,深圳市易师傅科技创新有限公司,深圳-龙岗区,5-8千/月,03-31
4609,客户关系经理,彭州市余之康农业发展有限公司,重庆-九龙坡区,3-5千/月,03-31
4610,社群运营经理（知识付费）,乐鼠（广州）网络科技有限公司,广州-天河区,0.6-1.1万/月,03-31
4611,数据分析师,深圳兴晨电子商务有限公司,深圳-南山区,1-1.8万/月,03-31
4612,ETL开发工程师,上海大智慧财汇数据科技有限公司,上海-浦东新区,1.5-2万/月,03-31
4613,安全网络工程师,北京先进数通信息技术股份公司,北京,1-1.5万/月,03-31
4614,ETL开发工程师,北京先进数通信息技术股份公司,深圳-福田区,7-9千/月,03-31
4615,数据建模工程师,东莞市慕思寝室用品有限公司,异地招聘,1-2万/月,03-31
4616,经营分析经理,东莞市慕思寝室用品有限公司,东莞-厚街镇,1.5-2.5万/月,03-31
4617,售前工程师,重庆数聚汇通信息技术有限公司,重庆,1-1.5万/月,03-31
4618,解决方案工程师,重庆数聚汇通信息技术有限公司,重庆,0.6-1.2万/月,03-31
4619,高级数据分析师,北京先进数通信息技术股份公司,北京,0.8-1.6万/月,03-31
4620,数据建模工程师,东莞市慕思寝室用品有限公司,东莞-厚街镇,1-2万/月,03-31
4621,数据建模工程师,东莞市慕思寝室用品有限公司,异地招聘,1-2万/月,03-31
4622,数据建模工程师,东莞市慕思寝室用品有限公司,异地招聘,1-2万/月,03-31
4623,大数据工程师,北京先进数通信息技术股份公司,重庆-渝北区,0.8-1.2万/月,03-31
4624,大数据开发工程师,北京先进数通信息技术股份公司,成都-青羊区,0.6-1.2万/月,03-31
4625,大数据开发工程师,北京先进数通信息技术股份公司,贵阳,0.8-1.2万/月,03-31
4626,助理软件工程师（ETL）,北京先进数通信息技术股份公司,西宁,3-6千/月,03-31
4627,大数据开发工程师,北京先进数通信息技术股份公司,重庆-渝北区,0.6-1.2万/月,03-31
4628,互联网技术经理,东莞市慕思寝室用品有限公司,异地招聘,2.2-3.5万/月,03-31
4629,互联网技术经理,东莞市慕思寝室用品有限公司,异地招聘,2.2-3.5万/月,03-31
4630,互联网技术经理,东莞市慕思寝室用品有限公司,异地招聘,2.2-3.5万/月,03-31
