,title,company,place,salary,publish_time
1633,催收专员,湖北云思鹤科技有限公司,武汉-洪山区,6-8千/月,11-26
1634,催收专员,广东浩传管理服务有限公司深圳分公...,深圳-宝安区,0.8-1万/月,11-26
1635,龙华新区 电话催收专员,上海浚汰商务咨询有限公司,深圳-龙华新区,0.8-1万/月,11-26
1636,催收专员（业务员）,上海浚汰商务咨询有限公司,深圳-龙华新区,0.8-1万/月,11-26
1637,银行信用卡催收专员,广东德律信用管理股份有限公司,广州,6-8千/月,11-26
1638,信用卡逾期催收专员,武汉平维达投资管理有限公司,武汉,0.6-1.2万/月,11-26
1639,信用卡逾期催收专员,武汉平维达投资管理有限公司,武汉-江岸区,0.6-1.2万/月,11-26
1640,月休八天催收专员+住宿,易迅（深圳）客户服务有限公司,深圳-南山区,0.5-1万/月,11-26
1641,电话催收专员/均薪9k/预提醒&逾期客服/高提成/双休,武汉市优杰创信息科技有限公司,武汉-洪山区,0.8-1万/月,11-26
1642,催收专员（深圳）,广东浩传管理服务有限公司深圳分公...,深圳-宝安区,6-8千/月,11-26
1643,电话催收专员,青岛联信商务咨询有限公司银川分公...,银川,4-8千/月,11-26
1644,催收专员（3000+双休+五险）,苏州宇信企业管理服务有限公司河南...,郑州-二七区,6-8千/月,11-26
1645,w催收专员8k（M1+金融港）,武汉先觉鸿燊网络科技有限公司,武汉-洪山区,0.8-1万/月,11-26
1646,催收专员（3000+双休+五险）,苏州宇信企业管理服务有限公司河南...,郑州-二七区,6-8千/月,11-26
1647,电话催收专员(7K+),上海你我贷互联网金融信息服务有限...,昆山,0.8-1万/月,11-26
1648,电话催收专员（提供食宿）,上海你我贷互联网金融信息服务有限...,昆山,5-9千/月,11-26
1649,(高薪直聘)电话催收专员,上海你我贷互联网金融信息服务有限...,苏州-吴中区,0.6-1万/月,11-26
1650,(高薪直聘)电话催收专员,上海你我贷互联网金融信息服务有限...,苏州-吴中区,0.6-1万/月,11-26
1651,电话催收专员,上海你我贷互联网金融信息服务有限...,昆山,1-1.5万/月,11-26
1652,7K+非销售+客服专员/风控催收专员,深圳市仕通咨询服务有限公司,武汉-江夏区,0.5-1万/月,11-26
1653,住宿+8K+还款提醒客服/风控催收专员,深圳市付通云数据科技服务有限公司...,深圳-福田区,0.6-1.2万/月,11-26
1654,法务催收专员(高薪+五险一金）,杭州玖晟企业管理有限公司,杭州-拱墅区,1-1.5万/月,11-26
1655,带薪培训催收专员高提成6k+,律正投资管理（上海）有限公司,武汉,0.8-1万/月,11-26
1656,五险一金高提成催收专员,律正投资管理（上海）有限公司,武汉,0.8-1万/月,11-26
1657,法务催收专员,西安维骏金融服务外包有限公司,西安-莲湖区,0.8-1万/月,11-26
1658,催收专员,西安维骏金融服务外包有限公司,西安-莲湖区,6-8千/月,11-26
1659,电话催收专员,西安维骏金融服务外包有限公司,西安-莲湖区,6-8千/月,11-26
1660,信用卡电话催收专员,深圳市深创联金融服务有限公司长沙...,长沙-芙蓉区,6-8千/月,11-26
1661,信用卡电话催收专员,深圳市深创联金融服务有限公司长沙...,长沙-芙蓉区,0.8-1万/月,11-26
1662,急聘有经验信用卡电话催收专员,深圳市深创联金融服务有限公司长沙...,长沙-芙蓉区,10-15万/年,11-26
1663,电话催收专员5000+,深圳市深创联金融服务有限公司长沙...,长沙-芙蓉区,0.6-1万/月,11-26
1664,中信银行信用卡电话催收专员,深圳市深创联金融服务有限公司长沙...,长沙-芙蓉区,0.8-1万/月,11-26
1665,电话催收专员,湖北金霖兴信用管理有限公司,武汉-东西湖区,5-6千/月,11-26
1666,账户管理专员（电话催收专员）,湖北金霖兴信用管理有限公司,武汉-东西湖区,5-6千/月,11-26
1667,催收专员,广东浩传管理服务有限公司深圳分公...,深圳-宝安区,0.8-1万/月,11-26
1668,银行信用卡催收专员,广东德律信用管理股份有限公司,广州-白云区,5-8千/月,11-26
1669,催收专员,广东德森金融企业服务有限公司中山...,中山,0.5-1万/月,11-26
1670,中信银行委外风控催收专员,佛山市恒鑫商务服务有限公司广州分...,广州-白云区,10-15万/年,11-26
1671,高薪电话催收专员,佛山市恒鑫商务服务有限公司广州分...,广州-白云区,0.8-1万/月,11-26
1672,逾期催收专员（月薪万元）,佛山市恒鑫商务服务有限公司广州分...,广州-白云区,0.6-1万/月,11-26
1673,电话催收专员,联信集团南京分公司,南京-鼓楼区,0.8-1万/月,11-26
1674,M4+催收专员,珠海信盟科技发展有限公司,武汉,0.5-1万/月,11-26
1675,催收专员（无责底薪+绩效奖金）,珠海信盟科技发展有限公司,武汉,6-8千/月,11-26
1676,电话催收专员（无责底薪3000+绩效奖金）,珠海信盟科技发展有限公司,武汉,6-8千/月,11-26
1677,催收专员(朝九晚六+周末大小休),武汉赤侧商务咨询有限公司,武汉-洪山区,0.8-1万/月,11-26
1678,催收专员,武汉赤侧商务咨询有限公司,武汉-洪山区,0.8-1万/月,11-26
1679,银行信用卡催收专员（五险一金+高提成+无任务底薪）,上海基诚资产管理有限公司,郑州-金水区,0.4-1.2万/月,11-26
1680,银行信用卡催收专员（五险一金+高提成+无任务底薪）,上海基诚资产管理有限公司,天津-河北区,0.4-1.2万/月,11-26
1681,银行信用卡催收专员（五险一金+高提成+无任务底薪）,上海基诚资产管理有限公司,济南-市中区,0.4-1.2万/月,11-26
1682,银行信用卡催收专员（五险一金+高提成+无任务底薪）,上海基诚资产管理有限公司,上海-黄浦区,0.5-2万/月,11-26
1683,银行信用卡催收专员（五险一金+高提成+无任务底薪）,上海基诚资产管理有限公司,成都-青羊区,0.4-1.2万/月,11-26
1684,信用卡催收专员,中融国信（北京）资产管理有限公司...,洛阳,4-6千/月,11-26
1685,南湖创意天地+朝九晚六+催收专员,广州晟捷企业管理服务有限公司武汉...,武汉,4.5-6千/月,11-26
1686,(文职类)电话催收专员,深圳市君正云科技有限公司,重庆-渝中区,4.5-6千/月,11-26
1687,(不销售)电话催收专员,深圳市君正云科技有限公司,重庆-渝中区,4.5-6千/月,11-26
1688,催收专员,深圳市君正云科技有限公司,重庆-渝中区,0.5-1.6万/月,11-26
1689,催收专员（五险一金+双休）合肥,深圳市中安信业创业投资有限公司（...,合肥-蜀山区,6-8千/月,11-26
1690,Z高薪电话催收专员,武汉赤侧商务咨询有限公司,武汉-洪山区,0.8-1万/月,11-26
1691,催收专员（大小休+五险一金）,武汉赤侧商务咨询有限公司,武汉-洪山区,0.8-1万/月,11-26
1692,电话催收专员,石家庄仁创企业管理咨询有限公司武...,武汉-武昌区,6-8千/月,11-26
1693,银行信用卡催收专员,深圳市恒源昊信息科技有限公司,苏州-吴中区,0.8-1.2万/月,11-26
1694,电话催收专员,广东创易科技有限公司,广州-白云区,0.8-1万/月,11-26
1695,信用卡逾期催收专员,武汉平维达投资管理有限公司,武汉-江岸区,0.6-1.2万/月,11-26
1696,信用卡逾期催收专员,武汉平维达投资管理有限公司,武汉,0.6-1.2万/月,11-26
1697,电话催收专员,上海浚汰商务咨询有限公司,郑州-金水区,0.8-1万/月,11-26
1698,M1电话催收专员,上海浚汰商务咨询有限公司,郑州-金水区,0.8-1万/月,11-26
1699,高薪直招电话催收专员,上海浚汰商务咨询有限公司,郑州-金水区,0.8-1万/月,11-26
1700,电话催收专员无销售压力,上海浚汰商务咨询有限公司,郑州-金水区,0.8-1万/月,11-26
1701,电话催收专员无销售性质,上海浚汰商务咨询有限公司,郑州-金水区,0.8-1万/月,11-26
1702,电话催收专员无销售压力,上海浚汰商务咨询有限公司,郑州-金水区,0.8-1万/月,11-26
1703,电话催收专员无销售压力,上海浚汰商务咨询有限公司,深圳-龙华新区,0.8-1万/月,11-26
1704,电话催收专员无销售压力,上海浚汰商务咨询有限公司,深圳-龙华新区,0.8-1万/月,11-26
1705,高薪诚聘银行信贷催收专员,陕西正泽投资咨询有限公司,西安-新城区,0.4-1万/月,11-26
1706,高薪直聘银行催收专员无责3500+,湖北中亿拓博企业管理咨询有限公司...,武汉-江夏区,0.8-1.3万/月,11-26
1707,公积金800+6险2金+1万起催收专员银行客服专员销售代表,安徽荣耀前程信息科技有限公司,合肥-滨湖新区,4.4-8.9千/月,11-26
1708,公积金800+6险2金+1万起催收专员银行客服专员销售代表,安徽荣耀前程信息科技有限公司,合肥-滨湖新区,4.4-8.9千/月,11-26
1709,信用卡催收专员（月入6000+）,致融鑫达金融服务外包（北京）有限...,广州-越秀区,0.6-1万/月,11-26
1710,信用卡逾期催收专员,合肥泉文国财务信息咨询有限公司,天津,4-6千/月,11-26
1711,电话催收专员（底薪4k+）,上海你我贷互联网金融信息服务有限...,上海-浦东新区,1-1.5万/月,11-26
1712,500强催收专员+6险2金+8000元客服专员销售代表文员,安徽荣耀前程信息科技有限公司,合肥-滨湖新区,4.4-8.9千/月,11-26
1713,电话催收专员（吴中区） (MJ000528),上海你我贷互联网金融信息服务有限...,上海-浦东新区,0.6-1万/月,11-26
1714,（稳赚8K）电话催收专员,上海你我贷互联网金融信息服务有限...,上海-浦东新区,0.8-1.5万/月,11-26
1715,电话催收专员（无责任4K+高绩效）,上海你我贷互联网金融信息服务有限...,上海-浦东新区,0.8-1.5万/月,11-26
1716,（高薪 稳定）电话催收专员,上海你我贷互联网金融信息服务有限...,上海-浦东新区,0.8-1.5万/月,11-26
1717,电话催收专员（稳定发展 稳赚8K）,上海你我贷互联网金融信息服务有限...,上海-浦东新区,0.8-1.5万/月,11-26
1718,电话催收专员（内催+高绩效）,上海你我贷互联网金融信息服务有限...,上海-浦东新区,0.8-1.5万/月,11-26
1719,（高薪直聘）电话催收专员,上海你我贷互联网金融信息服务有限...,上海-浦东新区,0.8-1.5万/月,11-26
1720,（高薪稳定）电话催收专员,上海你我贷互联网金融信息服务有限...,上海-浦东新区,0.8-1.5万/月,11-26
1721,电话催收专员（无责任底薪4K）,上海你我贷互联网金融信息服务有限...,上海-浦东新区,0.8-1.5万/月,11-26
1722,（稳赚8K）电话催收专员,上海你我贷互联网金融信息服务有限...,上海-浦东新区,0.8-1.5万/月,11-26
1723,（高薪资 大平台）电话催收专员,上海你我贷互联网金融信息服务有限...,上海-浦东新区,0.8-1.5万/月,11-26
1724,（大平台 稳定发展）电话催收专员,上海你我贷互联网金融信息服务有限...,上海-浦东新区,0.8-1.5万/月,11-26
1725,HOT 催收专员（加班补助+高绩效）,上海你我贷互联网金融信息服务有限...,上海-浦东新区,0.8-1.5万/月,11-26
1726,高薪客服催收专员,广东浩传管理服务有限公司海南分公...,海口,3.5-8千/月,11-26
1727,催收专员（月薪8000起）,上海你我贷互联网金融信息服务有限...,上海-浦东新区,0.8-1万/月,11-26
1728,电话催收专员（纯内催 无外访 包食宿）,上海你我贷互联网金融信息服务有限...,昆山,0.5-1万/月,11-26
1729,金融港电话催收专员+五险一金+双休,武汉市精英网络科技有限公司,武汉-江夏区,6-8千/月,11-26
1730,电话催收专员,深圳市汇诚征信管理顾问有限公司,深圳-福田区,0.4-1.2万/月,11-26
1731,催收专员,深圳市汇诚征信管理顾问有限公司,厦门,0.3-1万/月,11-26
1732,底薪3.6K+非销售+7K聘银行客服专员/风控催收专员,深圳市仕通咨询服务有限公司,长沙-岳麓区,0.5-1.2万/月,11-26
1733,包住M1福田莲花村5000催收专员,深圳市汇聚才企业管理顾问有限公司...,深圳-龙华新区,6-8千/月,11-26
1734,信用卡催收专员+各种福利+社保+新人福利,杭州高信资产管理有限公司,杭州-拱墅区,5-8千/月,11-26
1735,高薪诚聘信用卡催收专员+五险+双休+新人福利,杭州高信资产管理有限公司,杭州-拱墅区,5-7千/月,11-26
1736,高薪诚聘信用卡催收专员+五险+双休+新人福利,杭州高信资产管理有限公司,杭州-拱墅区,6-8千/月,11-26
1737,信用卡催收专员+五险+包吃住+新人福利,杭州高信资产管理有限公司,杭州-拱墅区,4-6千/月,11-26
1738,TJ-催收专员（M2M3）,珠海信盟科技发展有限公司,天津-和平区,0.5-1万/月,11-26
1739,TJ-资深后期催收专员M3,珠海信盟科技发展有限公司,天津-和平区,0.5-1万/月,11-26
1740,TJ-电话催收专员，高薪高绩效,珠海信盟科技发展有限公司,天津-和平区,4-8千/月,11-26
1741,催收专员（朝九晚六周末双休6K+）,宜信公司,武汉-洪山区,0.5-1万/月,11-26
1742,500强催收专员+6险2金+8000元客服专员销售代表文员,安徽荣耀前程信息科技有限公司,合肥-滨湖新区,4.4-8.9千/月,11-26
1743,500强催收专员+6险2金+8000元客服专员销售代表文员,安徽荣耀前程信息科技有限公司,合肥-滨湖新区,4.4-8.9千/月,11-26
1744,信用卡 催收专员 月薪8000 免费行服 5险1金,鸣腾（上海）贸易有限公司,上海-徐汇区,0.8-1万/月,11-26
1745,催收专员（无责底薪3000/五险一金/带薪年假）,河南互连众信企业征信有限公司,郑州-金水区,4.5-6千/月,11-26
1746,电催客服/催收专员（五险一金/餐补）,河南互连众信企业征信有限公司,郑州-金水区,4.5-6千/月,11-26
1747,催收专员（无责底薪3000+提成+五险一金）,河南互连众信企业征信有限公司,郑州-金水区,4.5-6千/月,11-26
1748,交通银行催收专员,交通银行,广州-越秀区,15-20万/年,11-26
1749,武昌诚聘一手信用卡催收专员,广东浩传管理服务有限公司武汉分公...,武汉,0.8-1万/月,11-26
1750,信用卡电话催收专员,广东浩传管理服务有限公司武汉分公...,武汉-武昌区,0.5-1万/月,11-26
1751,电话催收专员，五险一金，金融港，月薪8K起,武汉市优杰创信息科技有限公司,武汉-江夏区,0.8-1万/月,11-26
1752,广发银行信用卡逾期催收专员,深圳市洪瑞资产管理有限公司武汉分...,武汉-武昌区,0.8-1万/月,11-26
1753,催收专员（业务员）,广东浩传管理服务有限公司深圳分公...,深圳-宝安区,6-8千/月,11-26
1754,法务催收专员3500底薪500全勤地铁口,深圳市深创联金融服务有限公司武汉...,武汉,0.8-1万/月,11-26
1755,电话催收专员无责3千，午餐，高额提成,河南互连众信企业征信有限公司,郑州-金水区,4.5-6千/月,11-26
1756,催收专员（无责底薪3000/提成/五险一金/餐补/,河南互连众信企业征信有限公司,郑州-金水区,3-4.5千/月,11-26
1757,信用卡催收专员/月薪6K起,传众网络科技,武汉-洪山区,6-8千/月,11-26
1758,，银行招催收专员/短期数据/晋升大/底薪3k4k,传众网络科技,武汉-洪山区,0.8-1万/月,11-26
1759,岳家嘴催收专员/高提成+六险一金+年终奖,传众网络科技,武汉-武昌区,6-8千/月,11-26
1760,，六险一金小贷催收专员p2p公司,传众网络科技,武汉-洪山区,0.8-1万/月,11-26
1761,，内部催收专员/五险一金/底薪3000,传众网络科技,武汉-洪山区,6-8千/月,11-26
1762,银行电话催收专员/底薪3K起+高提成,传众网络科技,武汉-洪山区,0.8-1万/月,11-26
1763,，电话催收专员/风险控制/高新8k-1w/,传众网络科技,武汉-洪山区,0.8-1万/月,11-26
1764,M3以内账单提醒客服+3000底薪+电话催收专员,传众网络科技,武汉-洪山区,0.8-1万/月,11-26
1765,信用卡催收专员（软件园新职场）,传众网络科技,武汉-洪山区,6-8千/月,11-26
1766,，m2银行催收专员（晋升空间大）,传众网络科技,武汉-洪山区,6-8千/月,11-26
1767,M3以内账单 提醒客服+3000底薪+电话催收专员,传众网络科技,武汉-洪山区,0.8-1万/月,11-26
1768,银行催收专员/贷款专员/增值业务,传众网络科技,武汉-洪山区,6-8千/月,11-26
1769,信用卡催收专员/信贷专员/增值服务,传众网络科技,武汉-洪山区,6-8千/月,11-26
1770,，M2/软件园/银行信用卡催收专员/3000起,传众网络科技,武汉-洪山区,6-8千/月,11-26
1771,，银行信用卡m2催收专员+月薪8k,传众网络科技,武汉-洪山区,6-8千/月,11-26
1772,岳家嘴催收专员（M1-M3内催+六险一金+年底双薪）,传众网络科技,武汉-武昌区,6-8千/月,11-26
1773,，银行电话催收专员/底薪5K起+高提成,传众网络科技,武汉-江夏区,0.8-1万/月,11-26
1774,电话催收专员/无晚班/无压力+五险一金,内蒙古万悟企业管理咨询服务有限公...,武汉-洪山区,4.5-6千/月,11-26
1775,电话催收专员/6K-8K/大小周/五险一金,内蒙古万悟企业管理咨询服务有限公...,武汉-洪山区,6-8千/月,11-26
1776,M1-M3催收专员/月休八天/金融港,武汉市优杰创信息科技有限公司,武汉-江夏区,1-1.5万/月,11-26
1777,小贷催收专员p2p公司优质资源 不加班,武汉市优杰创信息科技有限公司,武汉-东湖新技...,6-8千/月,11-26
1778,金融港电话催收专员（均薪7k+绩效奖金）,武汉市优杰创信息科技有限公司,武汉-江夏区,0.8-1万/月,11-26
1779,信用卡催收专员/月薪6K起,武汉市优杰创信息科技有限公司,武汉-洪山区,0.8-1万/月,11-26
1780,电话催收专员/呼叫中心客服1w,武汉市优杰创信息科技有限公司,武汉-江夏区,0.8-1万/月,11-26
1781,催收专员/逾期客服m2 /电销保底5k 双休,武汉市优杰创信息科技有限公司,武汉-洪山区,0.8-1万/月,11-26
1782,催收专员/风险控制/客服/保底4700,武汉市优杰创信息科技有限公司,武汉-洪山区,6-8千/月,11-26
1783,软件园银行催收专员/低账龄0-30天,武汉市优杰创信息科技有限公司,武汉-洪山区,6-8千/月,11-26
1784,汉街催收专员6k-1w朝九晚六,武汉后起之秀人力资源有限公司,武汉-武昌区,4-8千/月,11-26
1785,招联催收专员,武汉后起之秀人力资源有限公司,武汉-洪山区,6-8千/月,11-26
1786,汉街催收专员6k-1w朝九晚六,武汉后起之秀人力资源有限公司,武汉-武昌区,4-8千/月,11-26
1787,金融港催收专员6K-1W双休,武汉后起之秀人力资源有限公司,武汉-洪山区,0.6-1万/月,11-26
1788,汉街催收专员6k-1w朝九晚六,武汉后起之秀人力资源有限公司,武汉-武昌区,4-8千/月,11-26
1789,金融港催收专员6K-1W双休,武汉后起之秀人力资源有限公司,武汉-洪山区,0.6-1万/月,11-26
1790,汉街催收专员6k-1w朝九晚六,武汉后起之秀人力资源有限公司,武汉-武昌区,4-8千/月,11-26
1791,金融港风控催收专员6K-1W,武汉后起之秀人力资源有限公司,武汉-洪山区,0.6-1万/月,11-26
1792,催收专员客服（m1数据）&均薪8k&双休,武汉市优杰创信息科技有限公司,武汉-东湖新技...,0.8-1万/月,11-26
1793,银行信用卡电话催收专员&双休&8K&软件园,武汉市优杰创信息科技有限公司,武汉-江夏区,0.8-1万/月,11-26
1794,"银行信用卡电话催收专员, 双休，不加班，月均8K",武汉市优杰创信息科技有限公司,武汉-洪山区,0.8-1万/月,11-26
1795,银行催收专员/近地铁 实习/双休,广州德广信息科技有限责任公司,广州-海珠区,6-8千/月,11-26
1796,银行催收专员（行政班周末双休）,广州德广信息科技有限责任公司,广州-海珠区,6-8千/月,11-26
1797,金融港M1电话催收专员/双休/不加班,武汉市优杰创信息科技有限公司,武汉-江夏区,0.8-1万/月,11-26
1798,银行催收专员（行政班周末双休）,广州德广信息科技有限责任公司,广州-海珠区,6-8千/月,11-26
1799,银行催收专员（行政班周末双休）,广州德广信息科技有限责任公司,广州-海珠区,6-8千/月,11-26
1800,催收专员（朝九晚六，双休，不加班）,武汉市优杰创信息科技有限公司,武汉-江夏区,0.8-1万/月,11-26
1801,银行催收专员/近地铁 实习/双休,广州德广信息科技有限责任公司,广州-海珠区,6-8千/月,11-26
1802,电话催收专员/保底4200（软件园+朝九晚六+双休）,武汉市优杰创信息科技有限公司,武汉-江夏区,0.8-1万/月,11-26
1803,M0-M3催收专员+保底4200+双休,武汉市优杰创信息科技有限公司,武汉-洪山区,0.8-1万/月,11-26
1804,急聘农商银行催收专员（五险+包住）,深圳新思法律咨询有限公司湖南分公...,长沙-芙蓉区,0.7-1.3万/月,11-26
1805,催收专员（五险+不加班）,深圳新思法律咨询有限公司湖南分公...,长沙-芙蓉区,0.7-1.3万/月,11-26
1806,金融港/电话催收专员/呼叫中心客服8000以上,武汉市精英网络科技有限公司,武汉-江夏区,6-8千/月,11-26
1807,金融港/电话催收专员+五险一金+双休,武汉市精英网络科技有限公司,武汉-江夏区,6-8千/月,11-26
1808,金融港/电话催收专员/呼叫中心客服6k+,武汉市精英网络科技有限公司,武汉-江夏区,6-8千/月,11-26
1809,(福田）8K 交行催收专员,深圳市紫云芯电子科技有限公司,深圳-福田区,0.8-1万/月,11-26
1810,8k 交行催收专员 周末双休,深圳市紫云芯电子科技有限公司,深圳-福田区,0.8-1.2万/月,11-26
1811,(福田）8K 交行催收专员,深圳市紫云芯电子科技有限公司,深圳-福田区,0.8-1万/月,11-26
1812,带薪培训五险一金催收专员,律正投资管理（上海）有限公司武汉...,武汉,0.6-1万/月,11-26
1813,带薪培训五险一金高提成催收专员,律正投资管理（上海）有限公司武汉...,武汉,0.6-1万/月,11-26
1814,五险一金催收专员+高提成,律正投资管理（上海）有限公司武汉...,武汉,0.8-1万/月,11-26
1815,高薪法务催收专员/催收客服,律正投资管理（上海）有限公司武汉...,武汉,0.8-1万/月,11-26
1816,高级贷款法律催收专员高提成,律正投资管理（上海）有限公司武汉...,武汉,0.8-1万/月,11-26
1817,高级贷款催收专员高提成,律正投资管理（上海）有限公司武汉...,武汉,0.8-1万/月,11-26
1818,催收专员五险一金带薪培训,律正投资管理（上海）有限公司武汉...,武汉,0.8-1万/月,11-26
1819,金融港法律催收专员上不封顶,律正投资管理（上海）有限公司武汉...,武汉,0.8-1万/月,11-26
1820,诚聘贷款催收专员,律正投资管理（上海）有限公司武汉...,武汉,0.8-1万/月,11-26
1821,法务催收专员6k+,律正投资管理（上海）有限公司武汉...,武汉,0.8-1万/月,11-26
1822,诚聘法律催收专员高提成,律正投资管理（上海）有限公司武汉...,武汉,0.8-1万/月,11-26
1823,诚聘信用卡催收专员高提成6k+,律正投资管理（上海）有限公司武汉...,武汉,0.8-1万/月,11-26
1824,金融港法务催收专员五险一金,律正投资管理（上海）有限公司武汉...,武汉,0.8-1万/月,11-26
1825,诚聘法务催收专员高提成8k+,律正投资管理（上海）有限公司武汉...,武汉,0.8-1万/月,11-26
1826,双休招催收专员,深圳景安盛科技发展有限公司,深圳-福田区,0.6-1万/月,11-26
1827,福田5K催收专员+双休,深圳景安盛科技发展有限公司,深圳-福田区,5-8千/月,11-26
1828,5k起招催收专员,深圳景安盛科技发展有限公司,深圳-龙华新区,6-8千/月,11-26
1829,龙岗保底4000包吃住+催收专员,深圳景安盛科技发展有限公司,深圳-龙岗区,0.6-1.2万/月,11-26
1830,民治急招催收专员+包住,深圳景安盛科技发展有限公司,深圳-龙华新区,6-8千/月,11-26
1831,急-5K民治招M1催收专员+包住,深圳景安盛科技发展有限公司,深圳-龙华新区,4.5-6千/月,11-26
1832,民治急招银行催收专员+包住,深圳景安盛科技发展有限公司,深圳-龙华新区,4.5-6千/月,11-26
1833,横岗急招银行催收专员,深圳景安盛科技发展有限公司,深圳-龙岗区,0.8-1万/月,11-26
1834,包住急招M1逾期催收专员,深圳景安盛科技发展有限公司,深圳-龙华新区,4.5-6千/月,11-26
1835,龙岗7K诚聘逾期催收专员,深圳景安盛科技发展有限公司,深圳-龙岗区,0.7-1.2万/月,11-26
1836,月休八天诚聘车贷催收专员,深圳景安盛科技发展有限公司,深圳-福田区,6-8千/月,11-26
1837,横岗急招银行催收专员,深圳景安盛科技发展有限公司,深圳-龙岗区,6-8千/月,11-26
1838,包吃包住-保底4000招催收专员,深圳景安盛科技发展有限公司,深圳-龙岗区,0.5-1万/月,11-26
1839,民治包住6K招催收专员,深圳景安盛科技发展有限公司,深圳-龙华新区,6-8千/月,11-26
1840,1w销售催收专员/包住,深圳景安盛科技发展有限公司,深圳-龙岗区,0.8-1.2万/月,11-26
1841,龙岗5k起催收专员+包吃住,深圳景安盛科技发展有限公司,深圳-龙岗区,6-8千/月,11-26
1842,免费食宿6K起招催收专员,深圳景安盛科技发展有限公司,深圳-龙岗区,0.8-1.2万/月,11-26
1843,包吃包住-银行催收专员,深圳景安盛科技发展有限公司,深圳-龙岗区,0.8-1万/月,11-26
1844,包吃住大芬招催收专员,深圳景安盛科技发展有限公司,深圳-龙岗区,1-1.5万/月,11-26
1845,包吃住招银行催收专员,深圳景安盛科技发展有限公司,深圳-龙岗区,0.8-1万/月,11-26
1846,催收专员+包吃住,深圳景安盛科技发展有限公司,深圳-龙岗区,0.8-1万/月,11-26
1847,包住保底5K招催收专员,深圳景安盛科技发展有限公司,深圳-龙华新区,6-8千/月,11-26
1848,民治急招M1催收专员+包住,深圳景安盛科技发展有限公司,深圳-龙华新区,0.8-1万/月,11-26
1849,民治诚聘催收专员+包住,深圳景安盛科技发展有限公司,深圳-宝安区,4.5-6千/月,11-26
1850,横岗急招催收专员,深圳景安盛科技发展有限公司,深圳-龙岗区,6-8千/月,11-26
1851,6k起民治急招催收专员,深圳景安盛科技发展有限公司,深圳-龙华新区,6-8千/月,11-26
1852,招8-10K招银行催收专员+包住,深圳景安盛科技发展有限公司,深圳-龙岗区,0.8-1万/月,11-26
1853,横岗5k起招催收专员+非销售,深圳景安盛科技发展有限公司,深圳-龙岗区,0.8-1万/月,11-26
1854,横岗5k起招催收专员,深圳景安盛科技发展有限公司,深圳-龙岗区,4.5-6千/月,11-26
1855,急 民治5K招电话催收专员,深圳景安盛科技发展有限公司,深圳-龙岗区,6-8千/月,11-26
1856,横岗急招银行催收专员,深圳景安盛科技发展有限公司,深圳-罗湖区,6-8千/月,11-26
1857,8-10K招催收专员+包住,深圳景安盛科技发展有限公司,深圳-龙岗区,0.8-1万/月,11-26
1858,7K起横岗急招催收专员,深圳景安盛科技发展有限公司,深圳-龙岗区,0.8-1万/月,11-26
1859,稳定-5K招M1催收专员+包住,深圳景安盛科技发展有限公司,深圳-龙华新区,4.5-6千/月,11-26
1860,急-民治5K招M1催收专员+包住,深圳景安盛科技发展有限公司,深圳-龙华新区,4.5-6千/月,11-26
1861,横岗急招银行催收专员,深圳景安盛科技发展有限公司,深圳-龙岗区,6-8千/月,11-26
1862,横岗招银行催收专员,深圳景安盛科技发展有限公司,深圳-龙岗区,6-8千/月,11-26
1863,横岗招银行催收专员,深圳景安盛科技发展有限公司,深圳-福田区,6-8千/月,11-26
1864,包住宿8K起诚聘催收专员,深圳景安盛科技发展有限公司,深圳-龙岗区,0.8-1.6万/月,11-26
1865,民治急招银行催收专员+包住,深圳景安盛科技发展有限公司,深圳-龙华新区,6-8千/月,11-26
1866,龙岗6k起催收专员,深圳景安盛科技发展有限公司,深圳-龙岗区,6-8千/月,11-26
1867,5K招催收专员+五险双休,深圳景安盛科技发展有限公司,深圳-龙岗区,6-8千/月,11-26
1868,横岗诚聘催收专员,深圳景安盛科技发展有限公司,深圳-罗湖区,0.8-1万/月,11-26
1869,横岗招银行催收专员,深圳景安盛科技发展有限公司,深圳-龙岗区,0.8-1万/月,11-26
1870,龙岗急招中信催收专员,深圳景安盛科技发展有限公司,深圳-龙岗区,6-8千/月,11-26
1871,双休7K招催收专员+包住,深圳景安盛科技发展有限公司,深圳-福田区,0.6-1.2万/月,11-26
1872,6k起招银行催收专员,深圳景安盛科技发展有限公司,深圳-龙岗区,6-8千/月,11-26
1873,车贷催收专员+月休8天,深圳景安盛科技发展有限公司,深圳-福田区,6-8千/月,11-26
1874,6K双休包住诚聘催收专员,深圳景安盛科技发展有限公司,深圳-龙岗区,0.6-1.2万/月,11-26
1875,民治诚聘催收专员+包住,深圳景安盛科技发展有限公司,深圳-龙华新区,4.5-6千/月,11-26
1876,车公庙招催收专员+月休8天,深圳景安盛科技发展有限公司,深圳-福田区,6-8千/月,11-26
1877,包住5.5k起招催收专员,深圳景安盛科技发展有限公司,深圳-福田区,6-8千/月,11-26
1878,休八天保底5.5K聘催收专员+包住,深圳景安盛科技发展有限公司,深圳-福田区,0.7-1.4万/月,11-26
1879,6K 双休诚聘逾期催收专员,深圳景安盛科技发展有限公司,深圳-罗湖区,0.6-1.2万/月,11-26
1880,龙岗急招催收专员,深圳景安盛科技发展有限公司,深圳-龙岗区,6-8千/月,11-26
