,title,company,place,salary,publish_time
0,催收经理,CBC（北京）信用管理有限公司上海...,上海-宝山区,0.8-1万/月,11-26
1,催收经理,湖北云思鹤科技有限公司,武汉-洪山区,1-1.5万/月,11-26
2,催收经理,思源鑫业（北京）科技有限公司,北京-石景山区,6-8千/月,11-26
3,业务催收经理,武汉市鹏天华晟商务服务有限公司,武汉-武昌区,1-1.5万/月,11-26
4,信用卡催收经理,高柏（中国）企业管理咨询有限公司...,深圳-福田区,0.8-3万/月,11-26
5,催收经理,青岛九州物资有限公司,青岛-李沧区,10-15万/年,11-26
6,催收经理,宜信公司,北京,1-2万/月,11-26
7,应收账款催收经理,南京北路软件技术有限公司,郑州,0.8-1万/月,11-26
8,催收经理/电催经理/贷后催收/逾期催收,河南互连众信企业征信有限公司,郑州-金水区,1-1.5万/月,11-26
9,贷后催收经理/主管,南京聚诺企业管理咨询有限公司,南京-浦口区,0.5-2万/月,11-26
10,高薪急聘催收经理,湖南天目商务咨询有限公司,长沙-雨花区,1-1.5万/月,11-26
11,高薪诚招催收经理,湖南华威金安企业管理有限公司,西安-高新技术...,2-2.5万/月,11-26
12,个贷催收经理,高柏（中国）企业管理咨询有限公司...,成都,1-1.5万/月,11-26
13,催收经理（武汉）,北京恒昌利通投资管理有限公司,武汉-洪山区,1-1.5万/月,11-26
14,催收经理,江苏磁谷科技股份有限公司,镇江,6-8千/月,11-26
15,催收经理,江苏茂梓企业管理咨询有限公司,苏州-吴中区,1.5-2万/月,11-26
16,催收经理,张家港中保金企业管理咨询有限公司...,杭州-上城区,1-1.5万/月,11-26
17,催收经理,沣邦融资租赁（上海）有限公司,北京-丰台区,1.5-2万/月,11-26
18,催收经理,高柏（中国）企业管理咨询有限公司...,南京,1.2-2.2万/月,11-26
19,催收经理,深圳前海晟华睿互联网金融服务有限...,广州-天河区,0.8-1万/月,11-26
20,催收经理,武汉龙方商务咨询有限公司,武汉-江岸区,1-1.5万/月,11-26
21,M3催收经理岗,中国大地财产保险股份有限公司合肥...,上海-长宁区,1-1.5万/月,11-26
22,催收经理,深圳市前海花样年金融服务有限公司...,深圳-福田区,2.5-3万/月,11-26
23,催收经理,上海泰仕达人力资源有限公司,成都-武侯区,1-1.5万/月,11-26
24,风控催收经理,上海通易企业管理顾问有限公司,深圳,0.8-1万/月,11-26
25,催收经理/贷后经理,湖北鄂车供应链管理有限公司,武汉-江汉区,0.8-1.8万/月,11-26
26,银行信用卡催收经理,成都银信通企业管理咨询有限公司,成都-成华区,0.8-1.4万/月,11-26
27,催收经理,华睿信（北京）金融服务外包有限公...,东莞-南城区,1.5-2万/月,11-26
28,外访催收经理,高柏（中国）企业管理咨询有限公司...,杭州-余杭区,0.8-1.2万/月,11-26
29,催收经理,成都弘晖企业管理咨询有限公司,成都-锦江区,0.8-1.5万/月,11-26
30,催收经理,高柏（中国）企业管理咨询有限公司...,苏州,1.5-2.5万/月,11-26
31,催收经理,大连博斯商务咨询有限公司,大连-高新园区,8-9千/月,11-26
32,催收经理（五险 +工作自由）7K-10k,浙江友信科技服务有限公司辽宁分公...,沈阳-沈河区,1-1.5万/月,11-26
33,高薪急招催收经理,南杉（深圳）数据软件科技有限公司...,异地招聘,1-1.5万/月,11-26
34,催收经理(J10051),深圳中兴飞贷金融科技有限公司,深圳-南山区,1.5-2.5万/月,11-26
35,Collection Manager 催收经理,江森自控（中国）投资有限公司,大连,2.5-3万/月,11-26
36,银行业务催收经理,高柏（中国）企业管理咨询有限公司...,郑州-金水区,1-1.5万/月,11-26
37,催收经理（月收入20-40K）,东莞市诚誉商务信息咨询有限公司,东莞-南城区,1-1.5万/月,11-26
38,催收经理,高柏（中国）企业管理咨询有限公司...,广州-越秀区,0.8-2.5万/月,11-26
39,催收经理,广东鑫一顺数据科技有限公司,广州-天河区,1.5-2万/月,11-26
40,催收经理,苏州乔发环保科技股份有限公司,苏州-吴中区,6-8千/月,11-26
41,催收经理,宁波正立企业咨询服务有限公司,宁波,20-30万/年,11-26
42,信用卡催收经理（吉林长春市地域）,大连义霖投资管理有限公司,异地招聘,0.8-1万/月,11-26
43,催收经理6896,宜信普诚信用管理（北京）有限公司...,武汉,1.5-2万/月,11-26
44,催收经理 Collection Manager (Agency Management),渣打银行 (中国) 有限公司深圳分行...,上海,2-2.5万/月,11-26
45,催收经理,天津兆银律师事务所,天津-和平区,1-2万/月,11-25
46,催收经理,函联网盟科技有限公司,苏州-高新区,1-1.5万/月,11-25
47,电话催收经理,成都众诚恒信科技有限公司,成都-高新区,1-1.5万/月,11-25
48,催收经理,厦门煌隆管理咨询有限公司广州分公...,广州,1-2万/月,11-25
49,催收经理,深圳市聚益信息科技有限公司,异地招聘,1-1.5万/月,11-25
50,催收经理（万菱广场）,广州欢创劳务派遣有限公司,广州-越秀区,0.8-1.5万/月,11-25
51,催收经理高薪创佣提成地铁口,深圳市深创联金融服务有限公司武汉...,武汉,1.5-2万/月,11-25
52,催收经理 办公室打电话 五险一金,小绵羊（广州）信息科技有限公司,广州-白云区,0.8-1万/月,11-24
53,委外催收经理,佰仟融资租赁有限公司,深圳-福田区,1.5-2万/月,11-22
54,催收经理,易汇资本（中国）融资租赁有限公司...,北京,1.5-2.5万/月,11-22
55,信用卡催收经理,上海一诺银华服务外包有限公司,异地招聘,1.5-2万/月,11-22
56,信用卡催收经理,信达利（福州）企业管理咨询有限公...,杭州,1-1.5万/月,11-22
57,催收经理底薪+高提成,深圳市融达立管理咨询有限公司广州...,广州,0.8-1万/月,11-21
58,催收经理,广东明途律师事务所,佛山-南海区,1-2万/月,11-21
59,催收经理,广东臻万投资发展有限公司,广州-白云区,1-3.5万/月,11-20
60,催收经理/专员（宏信设备）,上海宏信设备工程有限公司,上海,0.7-1.3万/月,11-20
61,风控催收经理/总监,深圳市前海博信信息科技有限公司,广州-天河区,1-1.5万/月,11-18
62,催收经理,深圳通联金融网络科技服务有限公司...,武汉-洪山区,1-1.5万/月,11-17
63,民生银行信用卡客服or催收经理,成都电招团队2,成都-龙泉驿区,0.5-1.1万/月,11-16
64,催收经理 民生项目 8K--16K,广州回龙企业管理咨询有限公司长沙...,长沙-芙蓉区,1-1.5万/月,11-15
65,催收经理/部门负责人,厦门煌隆管理咨询有限公司武汉分公...,武汉,0.8-1万/月,11-14
66,催收经理,北京友信科技有限公司,西安-雁塔区,1-2万/月,11-13
67,催收经理,深圳市浩森小额贷款股份有限公司,深圳-宝安区,1-2万/月,11-13
68,催收经理,深圳市鼎迈金融信息咨询有限公司,深圳-罗湖区,1.5-2万/月,11-11
69,催收经理+合伙人（平顶山）,河南世邦企业管理咨询有限公司,平顶山,6-8千/月,11-08
70,信保事业部-风控管理部-催收经理,亚太财产保险有限公司,北京-东城区,1.5-2万/月,11-06
71,催收经理/主管,泰然城电子商务有限公司,西安-高新技术...,0.6-1万/月,11-01
72,法务诉讼、催收经理,浙江复基控股集团有限公司,杭州-西湖区,1.5-2万/月,11-01
73,催收经理,武汉华银商务信息咨询有限公司,武汉-硚口区,0.5-2万/月,10-25
74,法务催收经理,永丰金国际租赁有限公司,南京,1-1.5万/月,10-24
75,广州银行催收经理 行政班,广州达业教育科技控股有限公司,广州-海珠区,6-8千/月,10-18
76,外企催收经理 collection manger,大连捷锐商务服务有限公司,大连-高新园区,2-2.5万/月,10-18
77,催收经理,律正投资管理（上海）有限公司,武汉,0.8-1万/月,10-16
78,催收经理,北京互连众信科技有限公司,重庆-渝北区,1-1.5万/月,10-16
79,催收经理,重庆小雨点小额贷款有限公司,重庆-渝北区,1.2-2万/月,10-15
80,催收经理,凡普金科集团有限公司,西安-高新技术...,2-2.5万/月,10-15
81,广州银行催收经理,广州达业教育科技控股有限公司,广州-荔湾区,6-8千/月,10-13
82,银行信用卡催收经理,广州大同信用管理有限责任公司,广州-白云区,2-4万/月,10-10
83,外企催收经理collection manger,大连蓝海时代信息技术有限公司,大连-高新园区,2-2.5万/月,10-08
84,催收经理,深圳益财网络科技有限公司,深圳-福田区,1.3-2万/月,10-08
85,催收经理,上海拍拍贷金融信息服务有限公司,长沙-岳麓区,1-1.5万/月,09-26
86,国美金融M1双休催收客服7千+电话客服+文员,安徽斯摩恩信息科技有限公司,郑州-金水区,6-8千/月,11-26
87,小米金融M1催收客服六千+文员+销售,雅诚金服,郑州-金水区,5-8千/月,11-26
88,电话催收专员+急聘,鼎益信（深圳）投资控股有限公司,深圳-龙华新区,0.8-1万/月,11-26
89,银行信用卡逾期管理员,湖北中亿拓博企业管理咨询有限公司...,武汉-江夏区,0.8-1.3万/月,11-26
90,急招银行外呼客服+保险,济南昊舜律所金融后台服务外包有限...,深圳-龙岗区,10-15万/年,11-26
91,美资外企蚂蚁花呗客服专员,CBC（北京）信用管理有限公司苏州...,苏州,6-8千/月,11-26
92,电话催收专员,湖北金霖兴信用管理有限公司,武汉-东西湖区,5-6千/月,11-26
93,银行呼叫中心客服专员,CBC(北京)信用管理有限公司江苏分...,南京,0.8-1万/月,11-26
94,美资+透明晋升+电话催收,CBC（北京）信用管理有限公司安徽...,合肥-政务区,0.6-1万/月,11-26
95,信贷催收专员 呼叫客服+包住,深圳市融泰商务服务有限公司,深圳-罗湖区,0.8-1万/月,11-26
96,金融港电话催收专员+月均6k起,武汉市精英网络科技有限公司,武汉-江夏区,6-8千/月,11-26
97,催收专员汪家墩,湖北中亿拓博企业管理咨询有限公司...,武汉-洪山区,0.8-1.6万/月,11-26
98,银行催收专员/m2内催/保底7k/软件园,武汉市优信捷信息科技有限公司,武汉-洪山区,0.8-1万/月,11-26
99,客服专员/催收客服/双休/银行数据,武汉市泰信捷资产管理有限公司,武汉-洪山区,0.8-1万/月,11-26
100,，信贷小额催收/月休6天/金融港/六险一金,传众网络科技,武汉-洪山区,6-8千/月,11-26
101,提醒客服催收/偏客服/不加班/保底5k,武汉市优杰创信息科技有限公司,武汉-江夏区,0.8-1万/月,11-26
102,资产保全风险管理(众势信用),陕西东业机电科技有限公司,西安-高新技术...,6-8千/月,11-26
103,预提醒电话催收专员+月均7k起,武汉市锐捷泰网络科技有限公司,武汉-洪山区,6-8千/月,11-26
104,ZY上市企业售后风控专员双休5-8K,武汉金翰管家科技有限公司,武汉-洪山区,5-6千/月,11-26
105,电话催收专员,深圳通联金融网络科技服务有限公司...,武汉-洪山区,4-7千/月,11-26
106,客户信用客服+五险一金+外企,捷信消费金融有限公司,天津-和平区,4-6千/月,11-26
107,w光谷/电话催收专员/小额分期/信贷催收,武汉市通诚达企业管理顾问有限公司...,武汉-洪山区,0.8-1万/月,11-26
108,月均8K+五险一金 电话催收专员,武汉东海之光国际旅行社有限公司,武汉-洪山区,0.8-1万/月,11-26
109,滨湖互联网催收客服保底4200/包住（可实习）,合肥联动在线信息科技有限公司,合肥-滨湖新区,5-8千/月,11-26
110,电话催收/销售/月均8000/双休/不加班/软件园,深圳市鸿泰企业管理有限公司,武汉-洪山区,0.8-1万/月,11-26
111,金融港催收专员/月均8K/六险一金+月休8天,湖北知了网络科技有限公司,武汉-江夏区,0.8-1万/月,11-26
112,国企交通银行信用卡M1催收客服八千+,安徽子建信息技术有限公司,合肥-滨湖新区,6-8千/月,11-26
113,，m1到m12公司内催/电话催收/月休8天,武汉市新鸿信企业管理咨询有限公司...,武汉-洪山区,0.8-1万/月,11-26
114,邀约客服专员,苏州晨胜康企业管理服务有限公司,异地招聘,1-1.5万/月,11-26
115,资产管理员+绩效奖金,武汉人瑞人力资源服务有限公司,武汉-洪山区,6-8千/月,11-26
116,正式编制催收专员高薪周末双休,安徽好享购电子商务有限公司,武汉,0.8-1万/月,11-26
117,资产账户管理专员,上海佩琪信息技术有限公司,南昌,0.6-1万/月,11-26
118,正式编制催收专员高薪过万双休,安微好享购电子商务有限公司,西安-雁塔区,6-8千/月,11-26
119,外企风控客服（高薪 五险一金）,CBC（北京）信用管理有限公司内蒙...,呼和浩特,6-8千/月,11-26
120,高新六路/账户逾期催收8K+双休,广州谷创信息科技有限公司,西安-雁塔区,0.5-1万/月,11-26
121,正式编制催收专员双休月8千,西安杰创商务信息咨询有限公司,异地招聘,0.8-1万/月,11-26
122,高薪催收（高薪+环境福利好+机会多）,上海仁联劳务服务有限公司,武汉-洪山区,5-8千/月,11-26
123,正式编制催收专员高薪周末双休,西安杰创商务信息咨询有限公司,西安-雁塔区,6-8千/月,11-26
124,售后电话催收客服（花桥包住+餐补+晋升多）,启涛企业公司,昆山,6-8千/月,11-26
125,风控专员+高提成+五险一金,四川晨盈企业管理有限公司,成都-金牛区,6-8千/月,11-26
126,还款提醒客服+朝九晚六+待遇高,深圳市仕通咨询服务有限公司,深圳-南山区,0.7-1.4万/月,11-26
127,车公庙急招销售+保底6000+高温补贴150,深圳市万泰网络商务有限公司,深圳-福田区,6-8千/月,11-26
128,账户管理专员（周休两天+晋升空间大）,武汉小海樽科技有限公司,武汉-东湖新技...,6-8千/月,11-26
129,试用期保底3000,广东浩传管理服务有限公司成都分公...,成都-锦江区,4.5-6千/月,11-26
130,风控专员（催收）,广州银行信用卡中心,广州-海珠区,6-8千/月,11-26
131,中信银行业务代表+五险一金+压力小,深圳通联金融网络科技服务有限公司...,长沙-岳麓区,4-7千/月,11-26
132,正式编制电话催收客服八千+,安微前程职道信息咨询服务有限公司...,西安-雁塔区,0.8-1万/月,11-26
133,银行催收专员,广州嘉音讯通讯有限公司,广州-荔湾区,4-8千/月,11-26
134,高薪待遇好的风控专员(福利待遇优）,成都华信致远企业管理有限公司,成都-武侯区,6-8千/月,11-26
135,急招催收组长一名1.5W,武汉市凯信联银科技服务有限公司,武汉-洪山区,0.5-1.5万/月,11-26
136,正式编制催收专员高薪过万,西安杰创商务信息咨询有限公司,西安-雁塔区,0.8-1万/月,11-26
137,双休不加班电话催收,武汉夏服企业管理有限公司,武汉-洪山区,0.8-1万/月,11-26
138,分公司总经理（省外）,杭州涌辰商务咨询有限公司,杭州-拱墅区,0.8-2万/月,11-26
139,银行信用卡催收+双休+五险一金,高柏（中国）企业管理咨询有限公司...,西安-高新技术...,0.8-1万/月,11-26
140,高薪诚聘催收专员五险一金,合肥巨禾商务信息咨询有限公司,西安-雁塔区,0.8-1万/月,11-26
141,催收运营经理,深圳市前海弘辰咨询服务有限公司,深圳-龙华新区,1.5-2万/月,11-26
142,电话催收专员,深圳市信优泰企业管理顾问有限公司...,西安-雁塔区,0.8-1万/月,11-26
143,正式编制电话催收客服双休,西安杰创商务信息咨询有限公司,西安-雁塔区,6-8千/月,11-26
144,鹏赢金融直招催收专员5.5K+（包住）,四川晨盈企业管理有限公司,成都-高新区,6-8千/月,11-26
145,催收客服,广州银行信用卡中心,广州-海珠区,0.5-1万/月,11-26
146,风控\信控主管,深圳市前海博信信息科技有限公司福...,福州-鼓楼区,1.5-2万/月,11-26
147,催收高级专员8000-1万,泉州新奔腾投资咨询有限公司,泉州,0.8-1万/月,11-26
148,软件园电话催收 高薪 六险一金,武汉专注商务管理有限公司,武汉-洪山区,5-8千/月,11-26
149,8K+信贷催收专员,深圳市鹏信企业管理顾问有限公司,深圳-福田区,6-8千/月,11-26
150,M1资产回收专员+朝9晚6+保底6000,陕西掘金一号网络科技有限公司,西安-雁塔区,4.5-6千/月,11-26
151,高薪诚聘催收主管/经理,昆山瀚海信息科技有限公司南通分公...,异地招聘,1.5-2万/月,11-26
152,30k招银行资产保全经理/主管（合肥/芜湖）,安徽音为达信息技术有限公司,异地招聘,3-4万/月,11-26
153,贷后管理专员+均薪12k-15k,海之星科技,西安-雁塔区,1-1.5万/月,11-25
154,催收组长（五险一金）,CBC（北京）信用管理有限公司广东...,广州-白云区,0.4-1.2万/月,11-25
155,贷后管理总监,即科金融信息服务（上海）有限公司...,上海-杨浦区,2-2.5万/月,11-25
156,银行风控专员,CBC(北京)信用管理有限公司江苏分...,南京,6-8千/月,11-25
157,（月薪8K+五险一金+高提成）银行电话专员,河南智赢企业信用评估有限公司,郑州,0.8-1万/月,11-25
158,支付宝花呗借呗催收员,华睿信（北京）金融服务外包有限公...,成都-金牛区,7-15万/年,11-25
159,朝九晚六无责4K催款专员,武汉致远开创科技有限公司,武汉-洪山区,0.8-1万/月,11-25
160,电话催收专员+天安云谷,杭州德臻信息咨询服务有限公司深圳...,深圳-龙岗区,0.6-1.2万/月,11-25
161,上市名企/六险一金/双休/无责3200,西安四翼网络科技有限公司,西安-雁塔区,6-8千/月,11-24
162,催收主管/经理（高薪好福利）,宁波正立企业咨询服务有限公司广州...,异地招聘,1.5-2万/月,11-24
163,电话客服,河南晴轩人力资源服务有限公司,郑州-金水区,0.5-1.2万/月,11-24
164,中信催收提醒客服 岳麓区 6K+,深圳通联金融网络科技服务有限公司...,长沙-岳麓区,0.5-1万/月,11-23
165,交行信用卡资产保全专员,交通银行股份有限公司太平洋信用卡...,重庆-渝中区,0.6-1万/月,11-23
166,高薪催收专员,志业投资控股（深圳）有限公司,深圳-龙华新区,0.8-1万/月,11-22
167,电话催收主管,湖北省磐联科技服务有限公司,武汉-东湖新技...,1.5-2万/月,11-22
168,阿里巴巴账户管理师,CBC（北京）信用管理有限公司四川...,成都-金牛区,4-8千/月,11-22
169,无责6000+电催主管,湖南强贲信用管理有限公司武汉分公...,武汉-武昌区,1.5-2万/月,11-22
170,中信银行客服专员,深圳通联金融网络科技服务有限公司...,合肥-滨湖新区,0.8-1万/月,11-21
171,金融港电话催收+周末双休,内蒙古万悟企业管理咨询服务有限公...,武汉-洪山区,5-8千/月,11-21
172,带薪培训五险一金催收专员,武汉市创鑫泰商务咨询有限公司,长沙-岳麓区,6-8千/月,11-21
173,急招电话客服6K（包住),西安融信安商务服务有限公司,西安-莲湖区,10-15万/年,11-21
174,催收部经理,武汉郢爰汇通资产管理有限公司,武汉-江汉区,1-1.5万/月,11-20
175,交通银行资产保全专员,交通银行股份有限公司太平洋信用卡...,重庆-渝中区,0.8-1万/月,11-19
176,催收专员,陕西美安汽车服务有限公司,西安,6-8千/月,11-19
177,无责底薪+高薪金融顾问,深圳市世纪鸿程投资有限公司,深圳,0.5-2万/月,11-19
178,催收主管,北京众信忧联科技有限公司,西安-雁塔区,6-8千/月,11-18
179,催收主管,成都法润商务服务有限公司,成都-高新区,0.8-1万/月,11-18
180,销售代表-零经验,四川爱仕兴企业管理有限公司,成都-高新区,0.8-1万/月,11-15
181,后手单电催经理,湖南骅富商务咨询有限公司,长沙-芙蓉区,1.5-3万/月,11-13
182,催收主管,深圳通联金融网络科技服务有限公司...,合肥-滨湖新区,0.7-1万/月,11-11
183,京东金条催收专员均薪8K+,武汉众汇信资产管理有限公司,武汉-江夏区,0.8-1万/月,11-08
184,银行电话销售,深圳通联金融网络科技服务有限公司...,深圳-南山区,0.6-1.2万/月,11-07
185,催收专员（6000-10000，发展空间大）,武汉信樾企业管理咨询有限公司,武汉-洪山区,0.8-1.2万/月,11-05
186,信控客服,CBC（北京）信用管理有限公司青岛...,青岛-市南区,6-8千/月,11-03
187,信用卡电话催收人员,贵州众诚法律咨询服务有限公司,贵阳,6-8千/月,11-03
188,甲方内催-8K五险一金/晋升快/法定休,辉煌国际,合肥-政务区,6-8千/月,11-02
189,银行信用卡账单提醒专员月薪6k起,绚动信息科技,西安-高新技术...,0.6-1.2万/月,10-31
190,催收项目经理,深圳金润吉金融服务有限公司,深圳-龙华新区,1.2-1.5万/月,10-30
191,保底8500催收主管（高薪+激励、9K+）五险一金,合肥皖诺信息技术有限公司,合肥-蜀山区,0.8-1.5万/月,10-30
192,催收专员,南京高格创新科技有限公司,南京-雨花台区,3-4.6千/月,10-22
193,浑南区/银行信用卡催收,深圳通联金融网络科技服务有限公司...,沈阳-浑南区,6-8千/月,10-22
194,催收主管,武汉志赢信诚商务咨询有限公司,武汉-洪山区,1.5-2万/月,10-14
195,金融港高薪电话催收专员+双休,武汉鑫丹鸿博科技有限公司,武汉-江夏区,5-8千/月,10-09
196,催收主管,交通银行信用卡中心,武汉-洪山区,1-1.5万/月,10-09
197,银行催收客服,深圳通联金融网络科技服务有限公司...,沈阳-浑南区,0.6-1.8万/月,10-08
198,高薪诚聘贷后管理/主管,温州申汇征信服务有限公司东莞分公...,东莞-松山湖区,2.5-3万/月,10-08
199,资产保全专员,交通银行股份有限公司太平洋信用卡...,重庆-渝中区,0.8-1万/月,10-06
200,电话客服+双休+底薪5000,武汉市信鸿泰商务咨询有限公司,广州-天河区,6-8千/月,10-06
201,后手单电催经理,深圳骅富金融服务有限公司,深圳-宝安区,1.5-3万/月,09-29
202,催收经理,成都微招网络科技有限公司,成都-武侯区,3.5-7千/月,11-26
203,催收经理,广州回龙企业管理咨询有限公司,河源,0.4-2万/月,11-26
204,外访客户催收经理,深圳市新和胜咨询管理有限公司,深圳-宝安区,4-8千/月,11-22
205,催收经理,高柏（中国）企业管理咨询有限公司...,哈尔滨-南岗区,4-8千/月,11-15
206,融资催收经理,沈阳三益源工程机械有限公司,沈阳-于洪区,3-8千/月,11-04
207,催收综合员（华夏银行）,深圳市鹏劳人力资源管理有限公司,深圳-福田区,1-1.2万/月,11-26
208,风控专员、售后维护客服六险一金双休6K+,武汉先达人力资源有限公司,武汉-江夏区,4.5-6千/月,11-25
209,银行信控/催收经理（信用卡催收）,高柏（中国）企业管理咨询有限公司...,深圳-福田区,0.8-3万/月,11-26
210,银行信控/催收经理（信用卡催收）,高柏（中国）企业管理咨询有限公司...,深圳-福田区,0.8-3万/月,11-26
211,信控经理/催收经理（银行信用卡催收）,高柏（中国）企业管理咨询有限公司...,深圳-福田区,0.8-4万/月,11-26
212,银行客服/催收经理（信用卡催收）,高柏（中国）企业管理咨询有限公司...,深圳-福田区,0.8-3万/月,11-26
213,信控/催收经理（信用卡催收）,高柏（中国）企业管理咨询有限公司...,深圳-福田区,0.8-3万/月,11-26
214,银行信控/催收经理（银行信用卡）,高柏（中国）企业管理咨询有限公司...,深圳-福田区,0.8-3万/月,11-26
215,催收经理,高柏（中国）企业管理咨询有限公司...,异地招聘,1.5-2.5万/月,11-26
216,催收经理,高柏（中国）企业管理咨询有限公司...,上海-静安区,1.5-2.5万/月,11-26
217,催收经理,湖南华威金安企业管理有限公司,长沙-岳麓区,0.8-1万/月,11-26
218,催收经理12124,宜信普诚信用管理（北京）有限公司...,西安,0.8-1万/月,11-26
219,催收经理11805,宜信普诚信用管理（北京）有限公司...,西安,1-1.5万/月,11-26
220,催收经理13186,宜信普诚信用管理（北京）有限公司...,西安-雁塔区,6-8千/月,11-26
221,催收经理 Collection Manager (Agency Management),渣打银行 (中国) 有限公司深圳分行...,深圳,2-2.5万/月,11-26
222,催收经理,北京友信科技有限公司,北京-海淀区,1-2万/月,11-13
223,催收经理+合伙人（焦作分公司）,河南世邦企业管理咨询有限公司,焦作,6-8千/月,11-08
224,催收经理+合伙人（新乡分公司）,河南世邦企业管理咨询有限公司,异地招聘,6-8千/月,11-08
225,催收经理,武汉华银商务信息咨询有限公司,武汉-硚口区,0.5-2万/月,10-24
226,催收经理 (MJ000042),凡普金科集团有限公司,成都-高新区,1.5-2万/月,10-15
227,催收经理,广州大同信用管理有限责任公司,广州-白云区,1-1.5万/月,09-30
228,招商银行双休电话客服保底六千+文员+销售,雅诚金服,武汉-江夏区,6-8千/月,11-26
229,国美金融M1双休催收客服7千+电话客服+文员,安徽斯摩恩信息科技有限公司,郑州-金水区,6-8千/月,11-26
230,账户管理专员（电话催收专员）,湖北金霖兴信用管理有限公司,武汉-东西湖区,5-6千/月,11-26
231,银行信用卡催收专员,成都银信通企业管理咨询有限公司,成都-成华区,0.8-1.5万/月,11-26
232,小米金融M1催收客服六千+文员+销售,雅诚金服,郑州-金水区,5-8千/月,11-26
233,招商银行双休电话客服保底六千+文员+销售,雅诚金服,武汉-江夏区,6-8千/月,11-26
234,银行电话催收专员高薪直聘,湖北中亿拓博企业管理咨询有限公司...,武汉-江夏区,0.8-1.5万/月,11-26
235,高薪直聘银行催收专员无责3500+,湖北中亿拓博企业管理咨询有限公司...,武汉-江夏区,0.8-1.3万/月,11-26
236,电话催收员高底高提单双休,湖北中亿拓博企业管理咨询有限公司...,武汉-江夏区,6-8千/月,11-26
237,银行信用卡逾期电催主管,湖北中亿拓博企业管理咨询有限公司...,武汉-江夏区,1-1.5万/月,11-26
238,中信信用卡催收主管（12000-20000）,湖北中亿拓博企业管理咨询有限公司...,武汉-武昌区,1.2-2万/月,11-26
239,催收主管,湖北中亿拓博企业管理咨询有限公司...,武汉-江夏区,1.2-2万/月,11-26
240,金融港电话催收专员+五险一金+双休,武汉市精英网络科技有限公司,武汉-江夏区,6-8千/月,11-26
241,国美金融M1双休催收客服7千+电话客服+文员,安徽斯摩恩信息科技有限公司,郑州-金水区,6-8千/月,11-26
242,小米金融M1催收客服六千+文员+销售,雅诚金服,郑州-金水区,5-8千/月,11-26
243,招商银行双休电话客服保底六千+文员+销售,雅诚金服,武汉-江夏区,6-8千/月,11-26
244,法务催收专员/管理岗地铁口五险8-12K,深圳市深创联金融服务有限公司武汉...,武汉,0.8-1万/月,11-26
245,法务催收专员3500底薪500全勤地铁口,深圳市深创联金融服务有限公司武汉...,武汉,0.8-1万/月,11-26
246,电话催收专员/风险控制/高新8k-1w/包住双休,武汉市泰信捷资产管理有限公司,武汉-江夏区,0.8-1万/月,11-26
247,高新催收专员/底薪4K/朝九晚六/提点高双休/包住,武汉市泰信捷资产管理有限公司,武汉-江夏区,0.8-1万/月,11-26
248,信贷催收专员/内催数据/高新8K-1W/双休包住,武汉市泰信捷资产管理有限公司,武汉-江夏区,0.8-1万/月,11-26
249,，信贷小额催收/月休6天/金融港,传众网络科技,武汉-江夏区,6-8千/月,11-26
250,",信审核查风控电话催收M1五险一金月休8-10天",传众网络科技,武汉-洪山区,0.8-1万/月,11-26
251,电话催收专员 月均八千+五险一金+双休,传众网络科技,武汉-洪山区,0.8-1万/月,11-26
252,岳家嘴催收专员（M1-M3内催+六险一金+年底双薪）,传众网络科技,武汉-武昌区,6-8千/月,11-26
253,电话催收客服，月均8K，不加班，金融港,武汉市优杰创信息科技有限公司,武汉-江夏区,0.8-1万/月,11-26
254,金融港/电话催收专员+五险一金+双休,武汉市精英网络科技有限公司,武汉-江夏区,6-8千/月,11-26
255,保底4700 & 电话催收客服专员 & 双休,武汉市优杰创信息科技有限公司,武汉-江夏区,0.8-1万/月,11-26
256,预提醒电话催收专员+月均7k起/金融港,武汉市优杰创信息科技有限公司,武汉-江夏区,0.8-1万/月,11-26
257,软件园附近无责3.5K+包住催收专员,武汉金翰管家科技有限公司,武汉-洪山区,6-8千/月,11-26
258,金融港8千+周六周末双休催收专员,武汉金翰管家科技有限公司,武汉-江夏区,6-8千/月,11-26
259,银行电话催收,深圳通联金融网络科技服务有限公司...,武汉-洪山区,3.5-8千/月,11-26
260,电话催收专员,深圳通联金融网络科技服务有限公司...,武汉-洪山区,4-7千/月,11-26
261,国美金融M1双休催收客服7千+电话客服+文员,安徽斯摩恩信息科技有限公司,郑州-金水区,6-8千/月,11-26
262,M2逾期催收/新银行项目,深圳通联金融网络科技服务有限公司...,武汉-洪山区,3.5-8千/月,11-26
263,信用卡催收客服,深圳通联金融网络科技服务有限公司...,武汉-洪山区,3-7千/月,11-26
264,信用卡催收客服,深圳通联金融网络科技服务有限公司...,武汉-洪山区,3.7-6.5千/月,11-26
265,电话催收员,深圳通联金融网络科技服务有限公司...,武汉-洪山区,3.6-7千/月,11-26
266,M2逾期催收客服,深圳通联金融网络科技服务有限公司...,武汉-洪山区,3-9千/月,11-26
267,信用卡催收专员,深圳通联金融网络科技服务有限公司...,武汉-洪山区,4.5-8千/月,11-26
268,信用卡催收客服,深圳通联金融网络科技服务有限公司...,武汉-洪山区,3-7千/月,11-26
269,银行信用卡催收专员,深圳通联金融网络科技服务有限公司...,武汉-洪山区,4.5-8千/月,11-26
